client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
4e3c0f39ff24287f9c30e05f208c24e033d54eb0fe56d22e892c667e97218822593cad69671f12dcac1d9b7d3412e9ecd653c383faf449b7f0f57ce4af3562a1	common_voice_en_37360569.mp3	However, in modern usage, they can all be considered synonyms of each other.	2	0	thirties	male	United States English		en	
55f9baae99dece9f8730b82526652733eca61b224c6442c64d0026db7d557388d196866f05cd4d065aae91b75445f0b94316697944acae52ac35c8f891288624	common_voice_en_37570713.mp3	But the Jutlandic School never had his own critic.	2	0	twenties	male	Canadian English		en	
55f9baae99dece9f8730b82526652733eca61b224c6442c64d0026db7d557388d196866f05cd4d065aae91b75445f0b94316697944acae52ac35c8f891288624	common_voice_en_37570718.mp3	They moved in large units to stave off cavalry.	2	0	twenties	male	Canadian English		en	
55f9baae99dece9f8730b82526652733eca61b224c6442c64d0026db7d557388d196866f05cd4d065aae91b75445f0b94316697944acae52ac35c8f891288624	common_voice_en_37570727.mp3	The railway station caters to the area called Kalachowki, Ferbandar and Ghodapdeo.	2	0	twenties	male	Canadian English		en	
55f9baae99dece9f8730b82526652733eca61b224c6442c64d0026db7d557388d196866f05cd4d065aae91b75445f0b94316697944acae52ac35c8f891288624	common_voice_en_37668085.mp3	It is situated in the Reggiano Apennines mountains.	2	0	twenties	male	Canadian English		en	
56eef775f9d75d5998df27e9eb2946a695ee692035310bff7b3375e14db1c9998af1ec5ab90cb62d6f625eea6ae8901e6d5641f82160e84c65053cd8fbc6cd6a	common_voice_en_37773873.mp3	The group heads there and deactivates it, revealing the Granasaber.	3	0			Italian,United States English		en	
56eef775f9d75d5998df27e9eb2946a695ee692035310bff7b3375e14db1c9998af1ec5ab90cb62d6f625eea6ae8901e6d5641f82160e84c65053cd8fbc6cd6a	common_voice_en_37773904.mp3	The comparison only focus considering financial and external accounting functions.	3	0			Italian,United States English		en	
56eef775f9d75d5998df27e9eb2946a695ee692035310bff7b3375e14db1c9998af1ec5ab90cb62d6f625eea6ae8901e6d5641f82160e84c65053cd8fbc6cd6a	common_voice_en_37773905.mp3	Williams eventually decided to release the game as part of On-Line Systems' catalog.	3	0			Italian,United States English		en	
56eef775f9d75d5998df27e9eb2946a695ee692035310bff7b3375e14db1c9998af1ec5ab90cb62d6f625eea6ae8901e6d5641f82160e84c65053cd8fbc6cd6a	common_voice_en_37775506.mp3	At this point the story breaks off.	3	0			Italian,United States English		en	
696821912138ed6b7f2c87b8c9aefa1346bd59cdcbd55aec81a8d7e7674eb4327438f42ba9a33fd0ab46151bc6e968bb585f56ec48323c86e3d01b817c2fc352	common_voice_en_37888027.mp3	It contains what is thought to be the best surviving Eleanor cross.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
696821912138ed6b7f2c87b8c9aefa1346bd59cdcbd55aec81a8d7e7674eb4327438f42ba9a33fd0ab46151bc6e968bb585f56ec48323c86e3d01b817c2fc352	common_voice_en_37980334.mp3	Fairlight is home to an annual Christmas Lights fundraising competition on "Edwin Street".	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
696821912138ed6b7f2c87b8c9aefa1346bd59cdcbd55aec81a8d7e7674eb4327438f42ba9a33fd0ab46151bc6e968bb585f56ec48323c86e3d01b817c2fc352	common_voice_en_37980349.mp3	In general they are shy and secretive birds, making them difficult to observe.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
696821912138ed6b7f2c87b8c9aefa1346bd59cdcbd55aec81a8d7e7674eb4327438f42ba9a33fd0ab46151bc6e968bb585f56ec48323c86e3d01b817c2fc352	common_voice_en_37980350.mp3	The oath of fidelity to the king required of legislators and ministers was abolished.	2	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
77d5f42137a76c2b1195c86ddfb8c111368a7a92e2a4f925ce4a811ec885ddcbaa24cdf9e0cbdf76b2701158486e7828222d713061a406c365c37ead0fedf80d	common_voice_en_37300591.mp3	Flagler and his family relocated there as well.	2	0	twenties	male	England English		en	
77d5f42137a76c2b1195c86ddfb8c111368a7a92e2a4f925ce4a811ec885ddcbaa24cdf9e0cbdf76b2701158486e7828222d713061a406c365c37ead0fedf80d	common_voice_en_37300633.mp3	Outside the main entrance is a sculpture by Takenobu Igarashi.	2	0	twenties	male	England English		en	
77d5f42137a76c2b1195c86ddfb8c111368a7a92e2a4f925ce4a811ec885ddcbaa24cdf9e0cbdf76b2701158486e7828222d713061a406c365c37ead0fedf80d	common_voice_en_37300636.mp3	Omaha Steaks also owns an affiliate company, World Port Seafood.	2	0	twenties	male	England English		en	
77d5f42137a76c2b1195c86ddfb8c111368a7a92e2a4f925ce4a811ec885ddcbaa24cdf9e0cbdf76b2701158486e7828222d713061a406c365c37ead0fedf80d	common_voice_en_37300651.mp3	While the tug was operating on that river, she was renamed "Alert".	2	0	twenties	male	England English		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481058.mp3	Blain residents have access to Harrisburg Area Community College.	3	0	fifties	male	United States English,German Accent		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481059.mp3	Sometimes the rails sunk under the swamp, and cars were lost in the quicksand.	6	0	fifties	male	United States English,German Accent		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481083.mp3	Their grandson Charles Vereker later inherited the Gort viscountcy.	6	0	fifties	male	United States English,German Accent		en	
81f2375e8d7a4cdc982238fbb4b7099aeb69103f70b2e3bc43897140453e075c904364bb9258cd3e92a3acca0198ff4bea8a3c6366f4393c2ad870e0f076a20c	common_voice_en_37481085.mp3	He declared himself ruler with no opposition.	3	0	fifties	male	United States English,German Accent		en	
a6faae8284da298f67b0beb395ecda0f636521ea68d30beb81a253d1bdca29d9c6fa46f28a2d52735f99e85cf8a0db614f48f521d7f59e4e3c78f144c37ac027	common_voice_en_37309789.mp3	Taylor's 'Is Birdsong Music?	2	0	twenties	male	England English		en	
a6faae8284da298f67b0beb395ecda0f636521ea68d30beb81a253d1bdca29d9c6fa46f28a2d52735f99e85cf8a0db614f48f521d7f59e4e3c78f144c37ac027	common_voice_en_37309791.mp3	Its villages include Bowers, Hinterleiter, Maxatawny, Mill Creek Corner, and Monterey.	2	0	twenties	male	England English		en	
a6faae8284da298f67b0beb395ecda0f636521ea68d30beb81a253d1bdca29d9c6fa46f28a2d52735f99e85cf8a0db614f48f521d7f59e4e3c78f144c37ac027	common_voice_en_37309792.mp3	Anti-Semitic literature is very prosperous in Germany.	2	0	twenties	male	England English		en	
a6faae8284da298f67b0beb395ecda0f636521ea68d30beb81a253d1bdca29d9c6fa46f28a2d52735f99e85cf8a0db614f48f521d7f59e4e3c78f144c37ac027	common_voice_en_37309793.mp3	A vast majority of General Trias residents are Roman Catholics.	2	0	twenties	male	England English		en	
aea4004b0b39113b25ab42ada755fc5e5e72fedb6d7a88406f1c7c7053dafdaf04b7cbe19f8387bc83ea3d6c54f244c7bc3fbe7fda54f012fa4f96d58f960a11	common_voice_en_37479195.mp3	He is interred at East Cemetery, in Litchfield, Connecticut.	2	0	twenties		United States English		en	
aea4004b0b39113b25ab42ada755fc5e5e72fedb6d7a88406f1c7c7053dafdaf04b7cbe19f8387bc83ea3d6c54f244c7bc3fbe7fda54f012fa4f96d58f960a11	common_voice_en_37479196.mp3	He was the founding member of the New Zealand Hammerskins.	2	0	twenties		United States English		en	
aea4004b0b39113b25ab42ada755fc5e5e72fedb6d7a88406f1c7c7053dafdaf04b7cbe19f8387bc83ea3d6c54f244c7bc3fbe7fda54f012fa4f96d58f960a11	common_voice_en_37479219.mp3	He is the subject of the play "Fiesco" by Friedrich Schiller.	2	0	twenties		United States English		en	
aea4004b0b39113b25ab42ada755fc5e5e72fedb6d7a88406f1c7c7053dafdaf04b7cbe19f8387bc83ea3d6c54f244c7bc3fbe7fda54f012fa4f96d58f960a11	common_voice_en_37479249.mp3	It is a white, hygroscopic crystalline solid with a low melting point.	2	0	twenties		United States English		en	
b6786b95c0b3a41da150780f554b792b8ca7bfd7278d8b706af1995c255f35e7c131bd718f3442b1124a4b5bcd9fed04e7463301dd3c8582da63b9197a13fdc4	common_voice_en_37837361.mp3	However, the term Muldrowan is often used.	4	0	twenties	other	United States English,England English,Irish English		en	
b6786b95c0b3a41da150780f554b792b8ca7bfd7278d8b706af1995c255f35e7c131bd718f3442b1124a4b5bcd9fed04e7463301dd3c8582da63b9197a13fdc4	common_voice_en_37837393.mp3	Injury-plagued, and subject to great fluctuations in form, he never fulfilled his promise.	4	0	twenties	other	United States English,England English,Irish English		en	
b6786b95c0b3a41da150780f554b792b8ca7bfd7278d8b706af1995c255f35e7c131bd718f3442b1124a4b5bcd9fed04e7463301dd3c8582da63b9197a13fdc4	common_voice_en_37837400.mp3	These signals consist of rhythmic high-velocity movement of air particles.	4	0	twenties	other	United States English,England English,Irish English		en	
b6786b95c0b3a41da150780f554b792b8ca7bfd7278d8b706af1995c255f35e7c131bd718f3442b1124a4b5bcd9fed04e7463301dd3c8582da63b9197a13fdc4	common_voice_en_37837408.mp3	The riding horses were eventually reissued, when required, to units of the British Empire.	4	0	twenties	other	United States English,England English,Irish English		en	
ba7ef212284669ea2e08f49b658c192397e60772fa9e43d8361d4d016ae2d04adf737087dfef57f401a8ab2baccc46d743c99cfbacd03e5064100e3140ad9f00	common_voice_en_37469768.mp3	The steep slope of Castle Hill rises from the northwestern side of Mere.	2	0	twenties	male	United States English		en	
ba7ef212284669ea2e08f49b658c192397e60772fa9e43d8361d4d016ae2d04adf737087dfef57f401a8ab2baccc46d743c99cfbacd03e5064100e3140ad9f00	common_voice_en_37469769.mp3	Clearly that means something.	2	0	twenties	male	United States English		en	
ba7ef212284669ea2e08f49b658c192397e60772fa9e43d8361d4d016ae2d04adf737087dfef57f401a8ab2baccc46d743c99cfbacd03e5064100e3140ad9f00	common_voice_en_37469772.mp3	It is northwest of Belfast, and halfway between the towns of Ballyclare and Antrim.	2	0	twenties	male	United States English		en	
ba7ef212284669ea2e08f49b658c192397e60772fa9e43d8361d4d016ae2d04adf737087dfef57f401a8ab2baccc46d743c99cfbacd03e5064100e3140ad9f00	common_voice_en_37469802.mp3	The galley is located amidships on the starboard side.	2	0	twenties	male	United States English		en	
c76ecbb694b1be188ddd27f5d0f33effe696ca125c7a3f63b212fbba9abfe745a04366e9e086473ae9377f5a7f9211f159b999584c96e51e7909d25dc80c526b	common_voice_en_37533535.mp3	Members of the genus are commonly known as oysterwood.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
c76ecbb694b1be188ddd27f5d0f33effe696ca125c7a3f63b212fbba9abfe745a04366e9e086473ae9377f5a7f9211f159b999584c96e51e7909d25dc80c526b	common_voice_en_37533573.mp3	It is also supported by some computational software such as Mathematica.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
c76ecbb694b1be188ddd27f5d0f33effe696ca125c7a3f63b212fbba9abfe745a04366e9e086473ae9377f5a7f9211f159b999584c96e51e7909d25dc80c526b	common_voice_en_37533591.mp3	Heinrich Heine was a major contributor to the journal.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
c76ecbb694b1be188ddd27f5d0f33effe696ca125c7a3f63b212fbba9abfe745a04366e9e086473ae9377f5a7f9211f159b999584c96e51e7909d25dc80c526b	common_voice_en_37533592.mp3	The Azalia post office is one of very few located within a business.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ca2e5eedfea8b13a885454549b825a31377ba03564c5b72f41137fbc34b759960e8c41eba12a78cce1ee4a5e6758aaa92593993c39a694cda4319ef7d064a411	common_voice_en_37840686.mp3	This position gave the Nabateans a hold over the trade along the Incense Route.	4	0			England English,United States English		en	
ca2e5eedfea8b13a885454549b825a31377ba03564c5b72f41137fbc34b759960e8c41eba12a78cce1ee4a5e6758aaa92593993c39a694cda4319ef7d064a411	common_voice_en_37840690.mp3	A piston pumper is another version of this system.	2	0			England English,United States English		en	
ca2e5eedfea8b13a885454549b825a31377ba03564c5b72f41137fbc34b759960e8c41eba12a78cce1ee4a5e6758aaa92593993c39a694cda4319ef7d064a411	common_voice_en_37840692.mp3	Brian is married to Erin, they have four children: Conor, Brynn, Keenan, and Cullen.	4	0			England English,United States English		en	
ca2e5eedfea8b13a885454549b825a31377ba03564c5b72f41137fbc34b759960e8c41eba12a78cce1ee4a5e6758aaa92593993c39a694cda4319ef7d064a411	common_voice_en_37840695.mp3	Removal of the fleshy aril is recommended to assist seed germination.	2	0			England English,United States English		en	
ccd6e088e0da579888a4c3b3eb27f2c7924299b60ad48a9f48d7349809cec1065849d72d01e0cb7548afd51048f0edc9c3db240dfd2f614a9c178871b89791ad	common_voice_en_37804233.mp3	He returns to active combat duty in the Pacific, witnessing first hand kamikaze attacks.	2	0	teens	female	United States English		en	
ccd6e088e0da579888a4c3b3eb27f2c7924299b60ad48a9f48d7349809cec1065849d72d01e0cb7548afd51048f0edc9c3db240dfd2f614a9c178871b89791ad	common_voice_en_37804239.mp3	This species is present in most of Europe and in Russia.	4	0	teens	female	United States English		en	
ccd6e088e0da579888a4c3b3eb27f2c7924299b60ad48a9f48d7349809cec1065849d72d01e0cb7548afd51048f0edc9c3db240dfd2f614a9c178871b89791ad	common_voice_en_37804240.mp3	It is also found in northern regions and mountainous regions in the United States.	2	0	teens	female	United States English		en	
ccd6e088e0da579888a4c3b3eb27f2c7924299b60ad48a9f48d7349809cec1065849d72d01e0cb7548afd51048f0edc9c3db240dfd2f614a9c178871b89791ad	common_voice_en_37804242.mp3	It can be.	4	0	teens	female	United States English		en	
d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149	common_voice_en_37823761.mp3	He later taught pathology and performed research in the field of malacology.	2	0	thirties	male	England English		en	
d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149	common_voice_en_37848796.mp3	Morrow was born in Newmills, Dungannon, County Tyrone, Ireland.	2	0	thirties	male	England English		en	
d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149	common_voice_en_37848912.mp3	An athlete can be counted only once for the above criteria.	2	0	thirties	male	England English		en	
d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149	common_voice_en_37848917.mp3	He stared right through me.	2	0	thirties	male	England English		en	
df990395d673827d99f37e049525346590ebc2c59773a3672f54f840b89d08691ea50833c332fa95461989ed647cfbedd0d655426eae2423b9866d01e470d497	common_voice_en_37321301.mp3	Finally, these engines were equipped with self-adjusting hydraulic valve lifters.	2	0					en	
df990395d673827d99f37e049525346590ebc2c59773a3672f54f840b89d08691ea50833c332fa95461989ed647cfbedd0d655426eae2423b9866d01e470d497	common_voice_en_37321325.mp3	Such has been your destiny.	2	0					en	
df990395d673827d99f37e049525346590ebc2c59773a3672f54f840b89d08691ea50833c332fa95461989ed647cfbedd0d655426eae2423b9866d01e470d497	common_voice_en_37402233.mp3	Downs High School was closed through school unification.	2	0					en	
df990395d673827d99f37e049525346590ebc2c59773a3672f54f840b89d08691ea50833c332fa95461989ed647cfbedd0d655426eae2423b9866d01e470d497	common_voice_en_37787388.mp3	Germany qualified five male and four female open water swimmers.	2	0					en	
edc3126ab89e0e77aca8ef5393062f5b94f1f52f478675be2b7a438c31aeb2b31cd94596605a755875bfdb870bad1638823323a575a011b34837ca1cb802f00c	common_voice_en_37994015.mp3	Lourdes has become a major place of Roman Catholic pilgrimage and of miraculous healings.	2	0	twenties	female	South African English Accent 		en	
edc3126ab89e0e77aca8ef5393062f5b94f1f52f478675be2b7a438c31aeb2b31cd94596605a755875bfdb870bad1638823323a575a011b34837ca1cb802f00c	common_voice_en_37994034.mp3	It is part of the Columbus, Indiana metropolitan statistical area.	2	0	twenties	female	South African English Accent 		en	
edc3126ab89e0e77aca8ef5393062f5b94f1f52f478675be2b7a438c31aeb2b31cd94596605a755875bfdb870bad1638823323a575a011b34837ca1cb802f00c	common_voice_en_38020648.mp3	Harry unsuccessfully tries to steer the boat which is now travelling in circles.	2	0	twenties	female	South African English Accent 		en	
edc3126ab89e0e77aca8ef5393062f5b94f1f52f478675be2b7a438c31aeb2b31cd94596605a755875bfdb870bad1638823323a575a011b34837ca1cb802f00c	common_voice_en_38021833.mp3	'I’ll inform you of its whole scope,’ he said.	2	0	twenties	female	South African English Accent 		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_37810541.mp3	She was the third Hannah Hansen and the first non-twin role.	2	0	thirties	female	United States English		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_37810550.mp3	Mild physical dependence can result from excessive caffeine intake.	2	0	thirties	female	United States English		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_37810551.mp3	It is a titular church.	2	0	thirties	female	United States English		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_37810554.mp3	Unfortunately, his tenure in this administrative role proved short and unsuccessful.	2	0	thirties	female	United States English		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467923.mp3	Air Burundi is wholly owned by the government of Burundi.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467924.mp3	It is also designated a historic monument by the French Ministry of Culture.	2	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467925.mp3	Meanwhile, Miller offered "The third-party stump speech we need".	4	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
fdda26af66ae0d99d9e1332372977cbe538a84a6fee1a028fdbdd583c09223f1e9e363fca2e98fae9061e13efd5e9b5725a085c800af4a42e77c85158ac7b1e8	common_voice_en_37467933.mp3	Crypts in the cervix are also stimulated to produce fertile cervical mucus.	4	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465611.mp3	The headquarters is in Reston, Virginia.	2	0			United States English		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465617.mp3	Gravity feed fuel systems are not immune to vapor lock.	2	0			United States English		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465618.mp3	Members in other towns include teachers, miners, broadcasting staff and chemical workers.	4	0			United States English		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465619.mp3	Dave Feeney was the team captain.	4	0			United States English		en	
0c1c18b52ffa4d8c9abdfd39ae75fbd1669e10e5203eddb9e1d645718a78bd529a820e35baf297358a8b285188db70561cf6b326017cb70f87e03dd44bdc7971	common_voice_en_37465627.mp3	Three of the pearls belonged to Elizabeth the First.	2	0			United States English		en	
1828bf3abdb496849e6bc6d731373fcfd8840aaa04f3cfe5c0074bbc531070c608f973b6883410588e877499c2ceec900d6934613d53e788e1788a3827c61057	common_voice_en_37303666.mp3	In plaintext files, there are two common formats.	2	0	fourties	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
1828bf3abdb496849e6bc6d731373fcfd8840aaa04f3cfe5c0074bbc531070c608f973b6883410588e877499c2ceec900d6934613d53e788e1788a3827c61057	common_voice_en_37303668.mp3	In Canada, similar credentialing and advanced training exists.	2	0	fourties	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
1828bf3abdb496849e6bc6d731373fcfd8840aaa04f3cfe5c0074bbc531070c608f973b6883410588e877499c2ceec900d6934613d53e788e1788a3827c61057	common_voice_en_37303669.mp3	The island is rock fringed with its highest point at its northern extremity.	2	0	fourties	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
1828bf3abdb496849e6bc6d731373fcfd8840aaa04f3cfe5c0074bbc531070c608f973b6883410588e877499c2ceec900d6934613d53e788e1788a3827c61057	common_voice_en_37303686.mp3	The band has gone through many line up changes over the years.	2	0	fourties	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
1828bf3abdb496849e6bc6d731373fcfd8840aaa04f3cfe5c0074bbc531070c608f973b6883410588e877499c2ceec900d6934613d53e788e1788a3827c61057	common_voice_en_37303687.mp3	We must speak and speak loudly against the injustice in our country.	2	0	fourties	male	Southern African (South Africa, Zimbabwe, Namibia)		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444172.mp3	He then spent two years at University College London.	2	0	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444176.mp3	Zhu has been hailed as "Father of Gree".	2	0	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444180.mp3	Following international pressure, an agreement was reached and Menezes reinstated after a week.	2	0	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444186.mp3	The character of Mrs. Bridge is based on Connell's mother, Ruth Connell.	2	0	fourties	male	Filipino		en	
192649ae7ee359c929763ee66bfd1c491a69e3a09d70e2b4013af671da0d6c06679fd79f2e16d1302231caf7dff3af1239a30518ba071daf94f795136e23917d	common_voice_en_37444193.mp3	He died in Cannes, France.	4	0	fourties	male	Filipino		en	
1edef8cbf1e616f3a351ca1f2e4c0e000fc2ff1a9a57b53fca15f582a38d1501f289051d36e1b4f9ad3dbd8458e4ba83ba10b9f7b6b2961b00a08e789da37c0e	common_voice_en_37328969.mp3	Often the top of the mountain is literally covered in clouds.	2	0			England English		en	
1edef8cbf1e616f3a351ca1f2e4c0e000fc2ff1a9a57b53fca15f582a38d1501f289051d36e1b4f9ad3dbd8458e4ba83ba10b9f7b6b2961b00a08e789da37c0e	common_voice_en_37328976.mp3	Note that Leach's petrel visit the island but breeding is not proved.	2	0	twenties	male	England English		en	
1edef8cbf1e616f3a351ca1f2e4c0e000fc2ff1a9a57b53fca15f582a38d1501f289051d36e1b4f9ad3dbd8458e4ba83ba10b9f7b6b2961b00a08e789da37c0e	common_voice_en_37328977.mp3	He wrote four medical treatises in Arabic and four in Persian.	2	0	twenties	male	England English		en	
1edef8cbf1e616f3a351ca1f2e4c0e000fc2ff1a9a57b53fca15f582a38d1501f289051d36e1b4f9ad3dbd8458e4ba83ba10b9f7b6b2961b00a08e789da37c0e	common_voice_en_37329033.mp3	Thousand-year-old pit houses, petroglyphs, and other Fremont artifacts were discovered at Range Creek, Utah.	2	0	twenties	male	England English		en	
1edef8cbf1e616f3a351ca1f2e4c0e000fc2ff1a9a57b53fca15f582a38d1501f289051d36e1b4f9ad3dbd8458e4ba83ba10b9f7b6b2961b00a08e789da37c0e	common_voice_en_37329040.mp3	MacNeill had an enormous interest in Irish history and immersed himself in its study.	5	0	twenties	male	England English		en	
78ad030b13a8b3277333307b4d4d89bcbe95d4b8d8ab5ce9b942dcb828e7aa481f4b680e4b133edd63f2291ae21cc37e1775e698d52999d1abe631208fe22ba0	common_voice_en_37824203.mp3	He was educated at Witton Grammar School, Northwich.	2	0	thirties	male	United States English		en	
78ad030b13a8b3277333307b4d4d89bcbe95d4b8d8ab5ce9b942dcb828e7aa481f4b680e4b133edd63f2291ae21cc37e1775e698d52999d1abe631208fe22ba0	common_voice_en_37824212.mp3	The monarch's arrival would stop all debate and prevent passage of the Address.	2	0	thirties	male	United States English		en	
78ad030b13a8b3277333307b4d4d89bcbe95d4b8d8ab5ce9b942dcb828e7aa481f4b680e4b133edd63f2291ae21cc37e1775e698d52999d1abe631208fe22ba0	common_voice_en_37853935.mp3	The penal settlement of Port Arthur is now a tourist attraction.	2	0	thirties	male	United States English		en	
78ad030b13a8b3277333307b4d4d89bcbe95d4b8d8ab5ce9b942dcb828e7aa481f4b680e4b133edd63f2291ae21cc37e1775e698d52999d1abe631208fe22ba0	common_voice_en_37853936.mp3	A semicircular conch rests upon simply profiled imposts.	2	0	thirties	male	United States English		en	
78ad030b13a8b3277333307b4d4d89bcbe95d4b8d8ab5ce9b942dcb828e7aa481f4b680e4b133edd63f2291ae21cc37e1775e698d52999d1abe631208fe22ba0	common_voice_en_37853938.mp3	The building has been converted into condominiums.	4	0	thirties	male	United States English		en	
a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166	common_voice_en_37491927.mp3	For the Khmer this often involved adding a horizontal line above the glyph.	2	1					en	
a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166	common_voice_en_37522026.mp3	The most notable feature of the codex are the portraits featured throughout the manuscript.	2	0					en	
a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166	common_voice_en_37522044.mp3	Parts are abraded and some parts have been slightly altered.	2	0					en	
a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166	common_voice_en_37522060.mp3	Some researchers use a different terminology.	2	0					en	
a478ada9cc2b5c25a23939987583624bfb039ad544b09d229a90735f3c1da33191c627aaf24789e0d1e2bbc96de65cb394dd326602d341b1bcdc8fa1dcabf166	common_voice_en_37522063.mp3	Frass is an informal term and accordingly it is variously used and variously defined.	2	0					en	
